dataset_id,truth_id,speed_label,direction,replicate,nuisance_scenario,method,true_sigmasq,true_range_lat,true_range_lon,true_range_time,true_advec_lat,true_advec_lon,true_nugget,status,seed_lat,seed_lon,seed_total_s,seed_closure_calls,own_initial_nll,own_final_nll,own_nll_decrease,common_eval_nll,final_precompute_s,final_fit_s,final_total_s,end_to_end_s,final_closure_calls,optimizer_n_iter,optimizer_func_evals,final_grad_inf,converged_grad,hit_iteration_budget,hit_evaluation_budget,finite_fit,loss_history,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,final_rmsre_7param,final_positive_log_rmse,final_standardized_rmse_7param,final_seed_error_euclid,final_seed_angle_error_deg,final_seed_norm,final_true_advec_norm,final_seed_norm_abs_error,final_correct_quadrant,common_nll_regret
slow_NW_rep00,slow_NW,slow,NW,0,long_time_low_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0400000000,-0.1000000000,1.0000000000,ok,0.0244704877,-0.1028942409,0.0179821670,5,1.1631929476,1.1427575001,0.0204354475,1.1427575001,0.0937474170,4.2865455420,4.3802929590,4.3982751261,12,10,12,0.0366828940,False,False,True,True,"[1.1631929476347658, 1.1805478648867913, 1.1621928334518756, 1.159149275591764, 1.1587936401576668, 1.1579988594748667, 1.1561877926794355, 1.1531779550734007, 1.1495210563380258, 1.1458231657700784, 1.1435846732953743, 1.142757500103354]",10.5837040710,0.1717944445,0.2191544348,2.0262667100,0.0490951684,-0.1058946390,0.5038148460,0.2382874598,0.3449845929,0.2940355839,0.0108383051,3.0721044747,0.1167219351,0.1077032961,0.0090186389,True,0.0019061460
slow_NW_rep00,slow_NW,slow,NW,0,long_time_low_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0400000000,-0.1000000000,1.0000000000,ok,0.0242028825,-0.1030151559,0.0156704590,5,1.1632650154,1.1427854957,0.0204795197,1.1427854957,0.0930641660,4.2842071250,4.3772712910,4.3929417501,12,10,12,0.0374076635,False,False,True,True,"[1.163265015429283, 1.1801293895581912, 1.1623264328878564, 1.1591546636553556, 1.1587873710960424, 1.158047013075201, 1.156210269691753, 1.1532447033229498, 1.1495966161088367, 1.1459517437554687, 1.1436671486688543, 1.1427854957205508]",10.5614234854,0.1716949123,0.2191248988,2.0289602950,0.0492192657,-0.1063437439,0.5035891033,0.2389370264,0.3451809645,0.2943627175,0.0111909762,3.0347903703,0.1171816026,0.1077032961,0.0094783064,True,0.0019341416
slow_NW_rep00,slow_NW,slow,NW,0,long_time_low_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0400000000,-0.1000000000,1.0000000000,ok,0.0510082693,-0.1050876648,2.3731595021,6,1.1595615985,1.1417100298,0.0178515688,1.1422675964,0.0964875000,4.3931985420,4.4896860420,6.8628455441,12,9,12,0.0348780857,False,False,True,True,"[1.1595615985497956, 1.180867826247784, 1.1584965165116652, 1.1582296365147813, 1.1567015797747975, 1.154412142948641, 1.1501112189580895, 1.1479860415096075, 1.1465095018610074, 1.1449336022481067, 1.1430243672181148, 1.1417100297501832]",10.5541759808,0.1687155034,0.2178098758,1.9629986743,0.0321791285,-0.1010772167,0.5102377934,0.2333455950,0.3427712869,0.2910163823,0.0078947088,4.1419195923,0.1060759165,0.1077032961,0.0016273797,True,0.0014162422
slow_NW_rep00,slow_NW,slow,NW,0,long_time_low_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0400000000,-0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1908802681,1.1544648950,0.0364153731,1.1543981252,0.0363312910,4.3786597920,4.4149910830,4.4149910830,12,10,12,0.0036451342,False,False,True,True,"[1.1908802680872141, 1.172747198791694, 1.1604063744154016, 1.1573432479456325, 1.1570350664673548, 1.1568865223293014, 1.1563684385756887, 1.1558562812120041, 1.1572158058588862, 1.1552854514268596, 1.1549582635063973, 1.15446489502256]",9.0146922592,0.1715405312,0.2500426051,3.1103723375,0.2283640687,-0.6525777670,0.9678651116,2.7536160509,0.2295968703,2.0579075679,0.5838006603,2.5143472990,0.6913811466,0.1077032961,0.5836778505,True,0.0135467711
slow_NW_rep00,slow_NW,slow,NW,0,long_time_low_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0400000000,-0.1000000000,1.0000000000,ok,0.0440000000,-0.1260000000,0.0039728340,0,1.1622401709,1.1419886533,0.0202515176,1.1413957753,0.0966817080,4.3287481670,4.4254298750,4.4294027090,12,10,12,0.0123636790,False,False,True,True,"[1.162240170893304, 1.1771918857633172, 1.160185365184292, 1.1592867543341838, 1.1585582763032019, 1.1532959076182339, 1.1511585527697723, 1.1490128322807902, 1.1461123151336552, 1.1441609828786359, 1.1425902417186757, 1.1419886533140908]",10.3212749781,0.1639317730,0.2128825251,1.7964867362,0.0428969279,-0.1027498418,0.5256513584,0.2265406621,0.3415675109,0.2890173380,0.0039942234,0.8585897324,0.1113448535,0.1077032961,0.0036415574,True,0.0005444211
slow_NW_rep00,slow_NW,slow,NW,0,long_time_low_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,0.0400000000,-0.1000000000,1.0000000000,ok,0.0505927898,-0.0852722638,0.0900736660,5,1.1593922175,1.1404974848,0.0188947327,1.1408513542,0.0965440420,4.3850992920,4.4816433340,4.5717170000,12,10,12,0.0105719493,False,False,True,True,"[1.159392217502966, 1.1839466004682355, 1.1568509224456833, 1.1564437044987639, 1.1558166453389431, 1.15313117416717, 1.1508001958073333, 1.1466057775398832, 1.143111071594449, 1.1421715107260189, 1.1415657354554476, 1.1404974847973197]",10.3494414476,0.1630031510,0.2163883445,1.7670716228,0.0400687644,-0.1006874626,0.5433394578,0.2188508965,0.3277851173,0.2770395962,0.0006908932,0.1012343145,0.1083672968,0.1077032961,0.0006640006,True,0.0000000000
slow_SW_rep00,slow_SW,slow,SW,0,oracle_start,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0685151113,-0.1254952199,0.0962197080,5,1.1299823766,1.1271968003,0.0027855763,1.1274319288,0.1044976660,4.0267892500,4.1312869160,4.2275066240,11,10,11,0.0000238309,True,False,False,True,"[1.1299823766206976, 1.1344439650030635, 1.1274616379298203, 1.1272735648753986, 1.1272268299959345, 1.1272231230255088, 1.127208835964431, 1.127204642695175, 1.1271973460569957, 1.1271968903769582, 1.1271968002906103]",9.9736047886,0.2038177505,0.3003743750,1.9909267043,-0.0325620691,-0.0953873944,0.9947207557,0.0728263388,0.0091080032,0.0316637152,0.0087520824,2.9532194559,0.1007920798,0.1077032961,0.0069112163,True,0.0000022851
slow_SW_rep00,slow_SW,slow,SW,0,oracle_start,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0227385090,-0.0703194682,0.0199204170,5,1.1280511328,1.1274025264,0.0006486064,1.1274364950,0.0950561670,4.3214460000,4.4165021670,4.4364225840,12,10,12,0.0000178975,True,False,True,True,"[1.1280511328426182, 1.1281199975083611, 1.127512396962684, 1.1274380915500986, 1.1274345547947577, 1.1274231476898569, 1.1274181784200434, 1.1274132107199013, 1.1274064172763287, 1.1274032456253211, 1.1274025419576938, 1.127402526419337]",10.0080747526,0.2042844175,0.3010081704,1.9942923019,-0.0311059792,-0.0950731464,0.9924998844,0.0865219959,0.0102568596,0.0367187549,0.0101674723,3.6843770349,0.1000324202,0.1077032961,0.0076708759,True,0.0000068513
slow_SW_rep00,slow_SW,slow,SW,0,oracle_start,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0227383849,-0.0703204484,0.0163637920,5,1.1280510986,1.1274025264,0.0006485722,1.1274364950,0.0945145420,4.3069332080,4.4014477500,4.4178115420,12,10,12,0.0000179010,True,False,True,True,"[1.1280510986451013, 1.1281200151450719, 1.1275123964135576, 1.1274380910180481, 1.1274345547210183, 1.1274231414030578, 1.1274181750560472, 1.1274132097962082, 1.127406421044838, 1.1274032465934771, 1.127402541991185, 1.127402526418932]",10.0080747941,0.2042844328,0.3010081747,1.9942923245,-0.0311059778,-0.0950731458,0.9924998881,0.0865220110,0.0102568903,0.0367187658,0.0101674737,3.6843776555,0.1000324193,0.1077032961,0.0076708768,True,0.0000068513
slow_SW_rep00,slow_SW,slow,SW,0,oracle_start,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0349722476,-0.0914952896,2.4888190420,6,1.1275062126,1.1274296437,0.0000765690,1.1274296437,0.0934882920,4.6117029580,4.7051912500,7.1940102921,12,10,12,0.0000644826,True,False,True,True,"[1.1275062126412816, 1.127522399601475, 1.1274736490540456, 1.1274648760570893, 1.1274584681667985, 1.1274509448544558, 1.1274442269805083, 1.1274399173055307, 1.1274342587233441, 1.127430416481065, 1.1274296860670474, 1.127429643676748]",9.9790718631,0.2034161283,0.2999125716,1.9832145870,-0.0326565625,-0.0968156197,0.9917358383,0.0708648328,0.0092867030,0.0291649881,0.0080041460,3.1618112567,0.1021749250,0.1077032961,0.0055283712,True,0.0000000000
slow_SW_rep00,slow_SW,slow,SW,0,oracle_start,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1353623454,1.1289585124,0.0064038329,1.1274476869,0.0360918330,4.6200523750,4.6561442080,4.6561442080,12,11,12,0.0000576129,True,False,True,True,"[1.1353623453631259, 1.131148892937771, 1.1290257727845772, 1.1289967499503102, 1.1289851913827007, 1.1289690739896219, 1.1289675525007434, 1.1289615641281046, 1.1289602148396665, 1.128958941101413, 1.128958654358623, 1.1289585124417447]",9.8979345002,0.2016630701,0.2970842500,2.0025407773,-0.0339273425,-0.0951784495,0.9920742545,0.0605984176,0.0081748485,0.0280746169,0.0077540001,2.1822745606,0.1010445537,0.1077032961,0.0066587425,True,0.0000180432
slow_SW_rep00,slow_SW,slow,SW,0,oracle_start,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0440000000,-0.0630000000,0.0028631250,0,1.1285741685,1.1273916114,0.0011825571,1.1274365533,0.0955886670,4.9638240830,5.0594127501,5.0622758751,12,10,12,0.0000182362,True,False,True,True,"[1.1285741684843131, 1.1295609419451809, 1.127606865349987, 1.1274391069037488, 1.1274232248689038, 1.1274196929448808, 1.1274081777501002, 1.1274027558508444, 1.1273940361784403, 1.1273919577240294, 1.1273916162902646, 1.12739161135537]",10.0128781085,0.2043750585,0.3011619300,1.9944452385,-0.0311292864,-0.0949802721,0.9923274595,0.0864064404,0.0105064141,0.0368543836,0.0101925084,3.6551237046,0.0999514110,0.1077032961,0.0077518851,True,0.0000069096
slow_SW_rep00,slow_SW,slow,SW,0,short_time_high_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0244879714,-0.0650537606,0.0199297090,4,1.1430573973,1.1303341164,0.0127232808,1.1303801622,0.0945679580,4.7282767080,4.8228446660,4.8427743750,13,9,13,0.0086504271,False,False,True,True,"[1.1430573972656621, 1.14178121197764, 1.1386056266926534, 1.1377030291168375, 1.1359163702980766, 1.1395814951575682, 1.135443381259502, 1.1342447551267878, 1.1321408569252045, 1.1324266401562824, 1.130443080012699, 1.1321917800801249, 1.1303341164194094]",14.2937361938,0.2342197755,0.3722566162,2.3744176035,-0.0291090177,-0.0889271128,0.5980722322,0.2814846435,0.3139499752,0.2708763457,0.0155313336,3.6762908610,0.0935701144,0.1077032961,0.0141331817,True,0.0005597763
slow_SW_rep00,slow_SW,slow,SW,0,short_time_high_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0244578691,-0.0650790363,0.0163020000,4,1.1430573327,1.1303532787,0.0127040540,1.1304009487,0.0948359580,4.6354295000,4.7302654579,4.7465674579,13,9,13,0.0093506965,False,False,True,True,"[1.1430573327243785, 1.1417811665440885, 1.1386056449438868, 1.1377030437758449, 1.135918689022501, 1.1395993051861697, 1.1354412957472724, 1.1342523791470838, 1.1321811561197852, 1.1323273126775242, 1.1304670204470908, 1.1320230110909455, 1.1303532787320958]",14.2992853818,0.2342960728,0.3722242613,2.3718006836,-0.0289217534,-0.0883843033,0.5969685890,0.2826895961,0.3145444210,0.2717410373,0.0160515407,3.6819023419,0.0929959832,0.1077032961,0.0147073130,True,0.0005805628
slow_SW_rep00,slow_SW,slow,SW,0,short_time_high_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0257926769,-0.0823426886,2.4110707070,6,1.1430292831,1.1297945475,0.0132347356,1.1298203860,0.0938210000,4.3660683750,4.4598893750,6.8709600820,12,9,12,0.0084387851,False,False,True,True,"[1.1430292830527424, 1.1417630859548886, 1.1386038458479733, 1.1376996540386406, 1.1358851694204881, 1.1376898848333619, 1.1353277033661866, 1.133908728486045, 1.1311965043865502, 1.1338112764844632, 1.1301850287174457, 1.1297945474666276]",13.5524116980,0.2339935379,0.3694284473,2.3491663134,-0.0310345487,-0.0960390928,0.6483081923,0.2433740961,0.2735327628,0.2337222389,0.0098014337,3.8934323312,0.1009289382,0.1077032961,0.0067743580,True,0.0000000000
slow_SW_rep00,slow_SW,slow,SW,0,short_time_high_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1445904256,1.1321542753,0.0124361503,1.1305955239,0.0369441250,5.1314652080,5.1684093330,5.1684093330,13,10,13,0.0250263689,False,False,True,True,"[1.1445904255847388, 1.14301290434677, 1.1394132767519005, 1.1385620183181793, 1.1374646589020443, 1.1364162053458664, 1.1360919331323711, 1.1355581357429383, 1.134595375862933, 1.1332604005011342, 1.1323462756031728, 1.1432389578292348, 1.1321542753105116]",13.1711007739,0.2107471385,0.3227000040,2.1419471969,-0.0258230250,-0.0855060461,0.5151986005,0.2661539641,0.3251051370,0.2838266752,0.0202746472,4.9969710880,0.0893202807,0.1077032961,0.0183830154,True,0.0007751380
slow_SW_rep00,slow_SW,slow,SW,0,short_time_high_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0440000000,-0.0630000000,0.0028631250,0,1.1430965462,1.1309620585,0.0121344877,1.1309695007,0.0934989590,4.4490224590,4.5425214181,4.5453845431,12,10,12,0.0135032745,False,False,True,True,"[1.1430965461584217, 1.1417678170153882, 1.1386749140145411, 1.1377704560559234, 1.1363898036346651, 1.135349998554049, 1.1347509295048697, 1.134039593782005, 1.1328720352387383, 1.1466553779237494, 1.1314119603181134, 1.130962058508385]",14.3505678224,0.2370358495,0.3718022685,2.3404230328,-0.0357627802,-0.0989387326,0.5476840077,0.2740556350,0.3442546751,0.2913518398,0.0043681026,1.9283155778,0.1052038461,0.1077032961,0.0024994500,True,0.0011491148
slow_SW_rep00,slow_SW,slow,SW,0,short_time_high_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0657213553,-0.1140389453,0.0898079590,5,1.1433793462,1.1309991318,0.0123802143,1.1311713613,0.0960081250,4.8275198330,4.9235279580,5.0133359170,13,10,13,0.0261830503,False,False,True,True,"[1.1433793461619697, 1.1418734308353413, 1.1387915944970675, 1.1378977002320958, 1.1363289760825739, 1.1354141423019266, 1.1346754052767383, 1.1342179035294238, 1.1335152040896737, 1.1315965724564563, 1.1310841966821636, 1.148657010746178, 1.1309991318323107]",14.8622677315,0.2382712319,0.3768309686,2.4027973129,-0.0412767555,-0.0966949810,0.5337716991,0.2924438642,0.3653596140,0.3090354614,0.0035430573,1.3150577442,0.1051365298,0.1077032961,0.0025667664,True,0.0013509753
slow_SW_rep00,slow_SW,slow,SW,0,long_time_low_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0239084181,-0.0756917260,0.0164033750,5,1.1562603080,1.1315583513,0.0247019567,1.1315956902,0.0926437500,4.6071417500,4.6997855000,4.7161888750,12,10,12,0.0149032909,False,False,True,True,"[1.1562603080273066, 1.1690054820820703, 1.1520522478514261, 1.1512334282904553, 1.1506361374742509, 1.146966224872258, 1.143852702278877, 1.1381047822672963, 1.1335367860763492, 1.1323953808718363, 1.1319852136765847, 1.131558351303269]",10.9625851656,0.1811696957,0.2284778847,1.8866373669,-0.0356477315,-0.0940030313,0.5209360624,0.2148482604,0.3228220980,0.2740708458,0.0074098499,1.0337324592,0.1005352209,0.1077032961,0.0071680752,True,0.0025590709
slow_SW_rep00,slow_SW,slow,SW,0,long_time_low_nugget,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0450299770,-0.1016050163,2.5107797491,6,1.1539413554,1.1290366193,0.0249047361,1.1290366193,0.0931730830,4.5729659170,4.6661390000,7.1769187491,12,10,12,0.0081101124,False,False,True,True,"[1.1539413554366433, 1.1516403894309726, 1.147258563336903, 1.1503495864593847, 1.1440788870084566, 1.1410993812649912, 1.1401386902893225, 1.1345990131464139, 1.1324452128609235, 1.1320344522000807, 1.1311931741203851, 1.129036619313811]",8.9941573187,0.1486059278,0.2083782061,1.4373215645,-0.0348861696,-0.0984907900,0.5906093831,0.2486387271,0.3517714479,0.2978893687,0.0053318830,2.2968857582,0.1044867482,0.1077032961,0.0032165480,True,0.0000000000
slow_SW_rep00,slow_SW,slow,SW,0,long_time_low_nugget,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1794478755,1.1433519579,0.0360959176,1.1443091546,0.0375040420,4.5362692920,4.5737733340,4.5737733340,12,10,12,0.0019107128,False,False,True,True,"[1.1794478755058992, 1.161382185393192, 1.1487806704522072, 1.1455702581675125, 1.1453816231195058, 1.1452577371570272, 1.144891687322093, 1.144479676734294, 1.1442602104642634, 1.1440063003984557, 1.1437055386585224, 1.1433519579451712]",9.0541567363,0.1721836746,0.2518395654,3.1414400116,-0.2601454475,-0.5723955544,0.8902793912,2.7515602977,0.2367746125,1.8398743881,0.5211732705,2.6396956196,0.6287386775,0.1077032961,0.5210353813,True,0.0152725353
slow_SW_rep00,slow_SW,slow,SW,0,long_time_low_nugget,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0440000000,-0.0630000000,0.0028631250,0,1.1588032274,1.1307067596,0.0280964678,1.1307327407,0.0940046250,4.4694647910,4.5634694160,4.5663325410,12,9,12,0.0107532336,False,False,True,True,"[1.1588032273670734, 1.1874562785286755, 1.1521649480427278, 1.151221827025918, 1.1507051108147222, 1.1475539753479806, 1.1435692985820232, 1.138645460694699, 1.13422804741862, 1.132670640986096, 1.1318642519588868, 1.1307067595852296]",10.6225596599,0.1742894662,0.2259463325,1.7774433338,-0.0330264962,-0.0983223717,0.5348837768,0.2206242225,0.3188635867,0.2706618287,0.0071724606,3.2342034242,0.1037209633,0.1077032961,0.0039823328,True,0.0016961213
slow_SW_rep00,slow_SW,slow,SW,0,long_time_low_nugget,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.1009412599,-0.1653311923,0.0851848750,5,1.1779047331,1.1435552090,0.0343495241,1.1436445234,0.0952452080,4.5034663750,4.5987115829,4.6838964580,12,10,12,0.0007822619,True,False,True,True,"[1.1779047331319203, 1.1583060570840786, 1.150714597187995, 1.1459473834081915, 1.1456148099054573, 1.1451558919197575, 1.1448672844428653, 1.144186021226924, 1.144006763036854, 1.1438472505243316, 1.1436116939152068, 1.1435552089957393]",9.1746322314,0.1819912031,0.2691058623,3.4863310852,0.6044679995,0.3351285021,0.9600987120,6.3143823383,0.2602301346,2.7377212661,0.7776090379,140.8062251694,0.6911531490,0.1077032961,0.5834498529,False,0.0146079040
slow_SW_rep00,slow_SW,slow,SW,0,long_time_low_nugget,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,-0.1000000000,1.0000000000,ok,-0.0238373325,-0.0752447901,0.0199455830,5,1.1563470324,1.1315724236,0.0247746088,1.1316093274,0.1139605840,4.5367735420,4.6507341260,4.6706797091,12,10,12,0.0149683082,False,False,True,True,"[1.156347032420103, 1.1689066834917623, 1.1520575582791759, 1.1512309843742388, 1.1506424859337612, 1.1469192827506014, 1.143808170982944, 1.1381180984820407, 1.133555709601495, 1.1324059697659876, 1.1319936036757943, 1.1315724235858884]",10.9688027663,0.1812918225,0.2285400784,1.8889235450,-0.0356692649,-0.0943605238,0.5206726249,0.2146813050,0.3229285389,0.2740627502,0.0071104822,1.0942930234,0.1008771774,0.1077032961,0.0068261187,True,0.0025727081
slow_SE_rep00,slow_SE,slow,SE,0,oracle_start,S2_pairwise_polar,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0109118272,0.0468058541,0.0195860000,5,1.1375301285,1.1348415219,0.0026886066,1.1328096564,0.0925617080,4.5027330410,4.5952947490,4.6148807490,12,11,12,0.0017835971,False,False,True,True,"[1.1375301284645245, 1.1367826212455192, 1.1349201590189386, 1.1349008953779613, 1.134896824303915, 1.1348935184102733, 1.1348811994943133, 1.1348664736075609, 1.1348520198986332, 1.1348454400264554, 1.134843789442673, 1.1348415219026668]",9.9035842287,0.1995194034,0.2904434295,1.9485701863,-0.0426982217,0.0950898132,0.9945469700,0.0353870964,0.0192679806,0.0255296432,0.0056027079,2.3801227889,0.1042363214,0.1077032961,0.0034669747,True,0.0000624331
slow_SE_rep00,slow_SE,slow,SE,0,oracle_start,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0220000000,0.0464727920,0.0187594160,4,1.1369125491,1.1348470034,0.0020655457,1.1328061545,0.0935103750,4.3460976660,4.4396080410,4.4583674570,12,10,12,0.0007967468,True,False,True,True,"[1.1369125491416672, 1.1357072368637713, 1.1349011777977778, 1.13489936313484, 1.134897098552045, 1.1348901521926973, 1.1348782064444418, 1.1348622884055075, 1.1348628059828936, 1.1348552594250925, 1.1348506700636647, 1.1348470034087734]",9.9842532871,0.2012466383,0.2928836688,1.9588250105,-0.0426723158,0.0967226753,0.9981292522,0.0306331944,0.0145167169,0.0192548257,0.0042287266,2.0048054059,0.1057175598,0.1077032961,0.0019857364,True,0.0000589311
slow_SE_rep00,slow_SE,slow,SE,0,oracle_start,S4_iterative_corridor,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0390515814,0.1012643188,2.5421642920,6,1.1328377810,1.1327472233,0.0000905576,1.1327472233,0.1158770830,4.6759771670,4.7918542500,7.3340185420,12,11,12,0.0010865515,False,False,True,True,"[1.1328377809502348, 1.1328336903126466, 1.132826057662032, 1.1328105424539388, 1.1327945822662517, 1.1327833345539897, 1.1327760999548873, 1.1327724611941772, 1.1327692611096467, 1.1327631121019621, 1.1327557759231757, 1.1327472233105504]",9.5992927146,0.1931331564,0.2795337485,1.9180758693,-0.0392605237,0.1000157192,0.9852778104,0.0371771986,0.0443962151,0.0376113223,0.0007396433,0.3692409438,0.1074454877,0.1077032961,0.0002578085,True,0.0000000000
slow_SE_rep00,slow_SE,slow,SE,0,oracle_start,M0_zero,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,0.0000000000,0.0000000000,0.0000000000,0,1.1420391809,1.1352237355,0.0068154454,1.1327973163,0.0358267910,12.8780529590,12.9138797500,12.9138797500,12,11,12,0.0009670682,True,False,True,True,"[1.142039180917318, 1.1370170609296564, 1.1352883981878168, 1.1352839008066116, 1.1352802775475845, 1.1352673910486484, 1.1352570473542067, 1.1352358432358916, 1.1352334467869132, 1.1352293610847968, 1.1352279989491922, 1.135223735508299]",9.8992034051,0.1986612403,0.2890345504,1.9340989467,-0.0416844840,0.0955242955,0.9919743982,0.0302588549,0.0233316843,0.0258935704,0.0047821979,1.7738787070,0.1042232567,0.1077032961,0.0034800394,True,0.0000500930
slow_SE_rep00,slow_SE,slow,SE,0,oracle_start,M3_fft,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0440000000,0.0630000000,0.0054992910,0,1.1338330583,1.1326106207,0.0012224376,1.1327698941,0.2390025420,15.7602186250,15.9992211670,16.0047204580,12,10,12,0.0005512830,True,False,True,True,"[1.1338330583301246, 1.1334090251813815, 1.1326760219509313, 1.132672632981886, 1.1326715233884446, 1.1326623487047758, 1.1326494756471686, 1.132630295607642, 1.132659236069687, 1.1326255045883602, 1.1326134087173125, 1.1326106207232494]",9.9824364186,0.2023008935,0.2935328869,1.9902546181,-0.0407884725,0.1017259890,1.0043111944,0.0137785162,0.0114125184,0.0117207714,0.0018975581,0.0476052688,0.1095987059,0.1077032961,0.0018954097,True,0.0000226708
slow_SE_rep00,slow_SE,slow,SE,0,oracle_start,S1_fixed_stencil,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0089255985,0.0257671536,0.0803068751,5,1.1390054244,1.1348362407,0.0041691836,1.1327946663,0.1646272080,6.8431719170,7.0077991249,7.0881060000,12,11,12,0.0010136594,False,False,True,True,"[1.1390054243662455, 1.1365117455754128, 1.1349061641736655, 1.134898337321022, 1.134895483381169, 1.134884506182317, 1.1348728878691323, 1.1348547822388153, 1.134848431312617, 1.1348443754338882, 1.1348419081868446, 1.1348362407258596]",9.8589649006,0.1975916715,0.2876666350,1.9367555712,-0.0422912104,0.0956812752,0.9924970054,0.0343021620,0.0252986283,0.0274135954,0.0048888679,2.0440626440,0.1046109597,0.1077032961,0.0030923364,True,0.0000474429
slow_SE_rep00,slow_SE,slow,SE,0,short_time_high_nugget,S3_fft_gated,10.0000000000,0.2000000000,0.3000000000,2.0000000000,-0.0400000000,0.1000000000,1.0000000000,ok,-0.0220000000,0.0698116604,0.0206816660,3,1.1498834674,1.1368059830,0.0130774844,1.1369449842,0.1683417920,16.4149592920,16.5833010840,16.6039827500,13,10,13,0.0146393879,False,False,True,True,"[1.1498834673792941, 1.1483303659351622, 1.1450604542543477, 1.144192926486125, 1.1428056696808295, 1.1415920454123416, 1.140784966116843, 1.1399532017362555, 1.138806742098587, 1.152699203969074, 1.137033337608339, 1.137480976938775, 1.1368059829604988]",15.5482305710,0.2363754953,0.3688906908,2.4943738118,-0.0418823640,0.1133762537,0.4564361446,0.3317293589,0.4311346848,0.3674459213,0.0135080516,1.5266566879,0.1208648308,0.1077032961,0.0131615346,True,0.0016409115
